id,home_type,offer,asking_price,building_age_max,bedrooms,bed_type_num,bathrooms,furnished,parking_spots,parking_type,locker_type,sqft_min,sqft_max,sqft,maintenance_fee,photo_count,pool,pets_permitted,has_locker,has_balcony,distance_to_dt
641995,Condo,Sale,998000,20,0.0016680567139282735,2,0.0016680567139282735,No,0.0016680567139282735,Underground,Owned,1000,1199,1180,1216.5,26,None,Restrictions,TRUE,1,11.898032936217213
669479,Condo,Sale,442700,0,0.002004008016032064,1,0.002004008016032064,No,0,Other,None,0,499,492,244.35,20,None,Restrictions,FALSE,1,25.904721008297997
646051,Condo,Sale,619900,NA,0.001669449081803005,1,0.001669449081803005,No,0,NA,None,500,599,NA,383.25,9,None,Restrictions,FALSE,0,1.29064931459077
563767,Condo,Sale,1149000,NA,0.002224694104560623,2.1,0.002224694104560623,No,0.002224694104560623,Underground,Owned,800,899,NA,460.08,12,None,Restrictions,TRUE,1,14.970073454879099
686226,Condo,Sale,524900,10,NA,0.1,0.002004008016032064,No,0,Underground,None,0,499,400,360,19,None,Restrictions,FALSE,1,0.7058144563003996
658613,Condo,Sale,669000,8,0.001669449081803005,1.1,0.001669449081803005,No,0.001669449081803005,Underground,Owned,500,599,573,462.62,6,None,No,TRUE,1,1.139107890344125
656963,Condo,Sale,588000,32,8.340283569641367e-4,1.1,0.0016680567139282735,No,8.340283569641367e-4,Underground,None,1000,1199,1074,708.41,21,None,Restrictions,FALSE,0,19.891478340951366
686304,Condo,Sale,645000,8,0.001430615164520744,1.1,0.001430615164520744,No,0.001430615164520744,Underground,Owned,600,699,694,476.6,20,None,Restrictions,TRUE,1,3.1046230372738117
685908,Condo,Sale,490000,16,0.001669449081803005,1,0.001669449081803005,No,0.001669449081803005,Underground,None,500,599,505,406.73,25,None,Restrictions,FALSE,1,13.829655541747764
616351,Condo,Sale,559900,8,0.001430615164520744,1.1,0.001430615164520744,No,0.001430615164520744,Underground,Owned,600,699,665,501.42,19,None,Restrictions,TRUE,1,15.59464273487405
613999,Condo,Sale,398888,50,0.002002002002002002,2,0.001001001001001001,No,0.001001001001001001,Owned,None,900,999,0,584.5,10,None,Restrictions,FALSE,1,19.25377309593518
638743,Condo,Sale,749900,4,0.0012515644555694619,1.1,0.0012515644555694619,No,0,NA,None,700,799,665,504.27,18,None,Restrictions,FALSE,0,0.6615609034186911
610777,Condo,Sale,570000,4,0.001669449081803005,1.1,0.001669449081803005,No,0.001669449081803005,Underground,Owned,500,599,531,393.1,14,None,Restrictions,TRUE,1,10.820787232572602
561521,Condo,Sale,690490,0,0.001669449081803005,1.1,0.001669449081803005,No,0,NA,None,500,599,NA,365.1,31,None,Restrictions,FALSE,1,1.6712082536987094
682847,Condo,Sale,635000,21,0.001669449081803005,1,0.00333889816360601,No,0.001669449081803005,Underground,Owned,500,599,570,486.88,20,None,Restrictions,TRUE,1,5.982904282949906
686730,Condo,Sale,499000,NA,0.0025031289111389237,2,0.0025031289111389237,No,0.0012515644555694619,Underground,Owned,700,799,750,431.59,36,None,Restrictions,TRUE,1,18.856985021548883
683235,Condo,Sale,524900,10,0.001430615164520744,1.1,0.001430615164520744,No,0.001430615164520744,Underground,Owned,600,699,633,599.4,26,None,Restrictions,TRUE,1,15.647660294678543
687700,Condo,Sale,399900,43,0.002002002002002002,2,0.002002002002002002,No,0.001001001001001001,Underground,None,900,999,0,726.51,NA,None,Restrictions,FALSE,1,12.815939332474745
653873,Condo,Sale,929900,3,0.002224694104560623,2,0.0011123470522803114,No,0.0011123470522803114,Underground,Owned,800,899,856,666.68,8,None,Restrictions,TRUE,1,1.8040546585740211
683657,Condo,Sale,545000,6,0.004008016032064128,2,0.002004008016032064,No,0.002004008016032064,Underground,None,0,499,487,453.55,16,None,Restrictions,FALSE,1,3.9898277299580975
684183,Condo,Sale,549900,46,0.002144388849177984,3,0.0014295925661186562,No,7.147962830593281e-4,Underground,None,1200,1399,1036,878.92,26,None,Restrictions,FALSE,1,15.122479288003325
610825,Condo,Sale,795000,1,0.002224694104560623,2.1,0.002224694104560623,No,0.0011123470522803114,Underground,Owned,800,899,NA,0,3,None,Restrictions,TRUE,1,14.948706001853518
680637,Condo,Sale,599999,30,0.0016680567139282735,2.1,0.0016680567139282735,No,8.340283569641367e-4,Underground,Exclusive,1000,1199,1100,1456.09,36,None,No,TRUE,0,2.3425312639256837
579403,Condo,Sale,1395000,3,0.0014295925661186562,2,0.0014295925661186562,No,7.147962830593281e-4,Underground,Owned,1200,1399,1221,1015.22,32,None,Restrictions,TRUE,1,1.5470295905193399
687651,Condo,Sale,348800,1,NA,0.1,0.002004008016032064,No,0,Underground,Owned,0,499,NA,204.06,6,None,Restrictions,TRUE,1,6.432669304875339
676857,Condo,Sale,599000,18,0.001669449081803005,1,0.001669449081803005,No,0.001669449081803005,Underground,None,500,599,541,593.62,16,None,Restrictions,FALSE,0,0.6881516782098585
686275,Condo,Sale,1235000,3,0.002002002002002002,2.1,0.002002002002002002,No,0.001001001001001001,Underground,Owned,900,999,953,766.15,38,None,Restrictions,TRUE,1,1.3303568168237279
661605,Condo,Sale,1349900,0,0.0016680567139282735,2.1,0.0025020850708924102,No,8.340283569641367e-4,Underground,Owned,1000,1199,NA,0,30,None,Restrictions,TRUE,1,10.184052471761651
681871,Condo,Sale,529900,12,0.0011123470522803114,1.1,0.0011123470522803114,No,0,NA,None,800,899,829,754.43,24,None,Restrictions,FALSE,1,0.4903851403378564
654047,Condo,Sale,499900,NA,0.002004008016032064,1.1,0.002004008016032064,No,0,Underground,None,0,499,NA,278.88,12,None,Restrictions,FALSE,1,14.970073454879099
641195,Condo,Sale,335000,NA,0.001669449081803005,1,0.001669449081803005,No,0.001669449081803005,Underground,Exclusive,500,599,NA,544,25,None,Restrictions,TRUE,1,17.266415678391343
645637,Condo,Sale,989990,1,0.0016680567139282735,2,0.0016680567139282735,No,8.340283569641367e-4,Underground,Owned,1000,1199,NA,0,6,None,Restrictions,TRUE,1,18.01305532370522
645937,Condo,Sale,1489000,4,0.001876172607879925,3,0.0012507817385866166,No,6.253908692933083e-4,Underground,Owned,1400,1599,1510,1212.86,25,None,Restrictions,TRUE,1,2.7859173865634963
665353,Condo,Sale,980000,NA,8.340283569641367e-4,1,8.340283569641367e-4,No,8.340283569641367e-4,Surface,Exclusive,1000,1199,NA,870.46,25,None,No,TRUE,1,0.981561681659389
688090,Condo,Sale,1188000,13,0.0016680567139282735,2,0.0025020850708924102,No,8.340283569641367e-4,Underground,Owned,1000,1199,1100,865.61,14,None,Restrictions,TRUE,1,3.137962016188159
662235,Condo,Sale,1065000,23,0.0016680567139282735,2,8.340283569641367e-4,No,8.340283569641367e-4,Surface,Exclusive,1000,1199,1063,787.07,31,None,Restrictions,TRUE,0,2.2788795919941993
669215,Condo,Sale,665000,1,0.001669449081803005,1,0.001669449081803005,No,0.001669449081803005,Underground,Owned,500,599,NA,0,9,None,Restrictions,TRUE,1,10.508754410042762
652681,Condo,Sale,985000,23,0.0014295925661186562,2.1,0.0014295925661186562,No,7.147962830593281e-4,Underground,Owned,1200,1399,1218,970,21,None,Restrictions,TRUE,0,1.3147121297581086
672773,Condo,Sale,649900,3,0.0012515644555694619,1.1,0.0012515644555694619,No,0.0012515644555694619,Underground,Owned,700,799,747,581,40,None,Restrictions,TRUE,1,12.257044253822897
629159,Condo,Sale,599000,2,0.002004008016032064,1,0.002004008016032064,No,0,NA,None,0,499,483,358.67,10,None,Restrictions,FALSE,1,2.455514737163604
640015,Condo,Sale,699900,4,0.001430615164520744,1.1,0.001430615164520744,No,0,Underground,Owned,600,699,670,595.03,19,None,Restrictions,TRUE,1,1.2485315445497496
686336,Condo,Sale,1099800,1,0.0016680567139282735,2.1,0.0016680567139282735,No,0,Underground,Owned,1000,1199,NA,360,16,None,Restrictions,TRUE,0,5.385768678865032
681189,Condo,Sale,774900,45,0.0025020850708924102,3,0.0016680567139282735,No,8.340283569641367e-4,Underground,Exclusive,1000,1199,1126,825.08,16,None,Restrictions,TRUE,1,13.812071722760955
628133,Condo,Sale,1125000,4,0.002002002002002002,2,0.002002002002002002,No,0.001001001001001001,Underground,Exclusive,900,999,916,544.32,26,None,Restrictions,TRUE,1,1.7533367874018693
618261,Condo,Sale,999988,8,0.0012515644555694619,1,0.0012515644555694619,No,0.0012515644555694619,Underground,Exclusive,700,799,746,889.69,26,None,Restrictions,TRUE,1,3.392663891381242
677123,Condo,Sale,1025000,12,0.0016680567139282735,2,0.0016680567139282735,No,8.340283569641367e-4,Underground,Owned,1000,1199,1195,1099.5,21,None,Restrictions,TRUE,1,13.921542046993226
675903,Condo,Sale,549900,49,0.001669449081803005,1,0.001669449081803005,No,0.001669449081803005,Underground,Ensuite,500,599,573,490.51,22,None,Restrictions,TRUE,1,2.6987433188517462
604741,Condo,Sale,699000,31,0.0014295925661186562,2,0.0014295925661186562,No,0.0014295925661186562,Underground,Ensuite,1200,1399,1310,1056.52,26,None,No,TRUE,1,17.7453476148922
616143,Condo,Sale,799000,4,0.001669449081803005,1.1,0.001669449081803005,No,0,NA,None,500,599,550,570,32,None,Restrictions,FALSE,0,3.1542548549569043
660651,Condo,Sale,588000,1,0.001430615164520744,1.1,0.002861230329041488,No,0,Underground,Owned,600,699,613,403.39,35,None,Restrictions,TRUE,1,10.161929412902094
679543,Condo,Sale,879000,3,0.0011123470522803114,1.1,0.002224694104560623,No,0.0011123470522803114,Underground,None,800,899,809,688.71,23,None,Restrictions,FALSE,0,2.5134059389984897
685408,Condo,Sale,499900,46,0.002002002002002002,2,0.001001001001001001,No,0.001001001001001001,Underground,None,900,999,0,679.79,18,None,Restrictions,FALSE,1,16.673171987466123
685209,Condo,Sale,649900,2,0.001430615164520744,1.1,0.001430615164520744,No,0.001430615164520744,Underground,Owned,600,699,633,498.57,32,None,Restrictions,TRUE,1,13.79937122179851
685804,Condo,Sale,535000,7,0.001669449081803005,1,0.001669449081803005,No,0.001669449081803005,Underground,Owned,500,599,565,437.65,35,None,Restrictions,TRUE,1,18.99765650707941
584099,Condo,Sale,749000,6,0.0012515644555694619,1.1,0.0012515644555694619,No,0,NA,Owned,700,799,741,558.25,15,None,Restrictions,TRUE,0,1.2448132286174587
681907,Condo,Sale,549900,0,0.001669449081803005,1,0.00333889816360601,No,0.00333889816360601,Underground,Owned,500,599,533,596.32,17,None,Restrictions,TRUE,1,11.746349168909632
677815,Condo,Sale,936000,3,0.0025031289111389237,2,0.0025031289111389237,No,0.0012515644555694619,Underground,None,700,799,790,668.65,12,None,Restrictions,FALSE,1,2.185629348770226
652605,Condo,Sale,989900,4,0.0025031289111389237,2,0.0025031289111389237,No,0.0012515644555694619,Underground,None,700,799,792,661.06,21,None,Restrictions,FALSE,1,1.2802543046954373
645021,Condo,Sale,928000,5,0.001430615164520744,1.1,0.001430615164520744,No,0,NA,None,600,699,660,496.99,16,None,Restrictions,FALSE,1,2.5583032992956944
673257,Condo,Sale,569900,1,0.002004008016032064,1,0.002004008016032064,No,0,Underground,Owned,0,499,NA,271.76,40,None,Restrictions,TRUE,1,1.5706474304864957
674455,Condo,Sale,749000,4,0.002224694104560623,2,0.002224694104560623,No,0.0011123470522803114,Underground,Owned,800,899,800,645.49,18,None,Restrictions,TRUE,1,4.123243915981164
649943,Condo,Sale,635000,1,0.001669449081803005,1.1,0.00333889816360601,No,0.001669449081803005,Underground,Owned,500,599,NA,0,8,None,Restrictions,TRUE,1,14.970073454879099
685704,Condo,Sale,430000,47,NA,0.1,0.002004008016032064,No,0,Underground,Exclusive,0,499,0,480.71,7,None,Restrictions,TRUE,0,3.4612865972901514
665553,Condo,Sale,509900,21,0.002004008016032064,1,0.002004008016032064,No,0,Underground,None,0,499,477,403.45,21,None,Restrictions,FALSE,0,1.500278838051194
655711,Condo,Sale,889900,5,0.0025031289111389237,2.1,0.0025031289111389237,No,0.0012515644555694619,Underground,Owned,700,799,746,693.26,31,None,Restrictions,TRUE,1,0.6097326775604643
657293,Condo,Sale,830000,9,0.0025031289111389237,2,0.0025031289111389237,No,0.0012515644555694619,Underground,Owned,700,799,712,789.63,35,None,Restrictions,TRUE,1,2.959967481534163
621683,Condo,Sale,899988,4,0.0025031289111389237,2.1,0.0025031289111389237,No,0.0012515644555694619,Underground,Owned,700,799,775,718.08,24,None,Restrictions,TRUE,1,1.8694971020605275
683901,Condo,Sale,489999,46,NA,0.1,0.002004008016032064,No,0.002004008016032064,Shared,Exclusive,0,499,330,285,16,None,Restrictions,TRUE,1,9.449171792788817
659665,Condo,Sale,849000,28,0.002002002002002002,2,0.002002002002002002,No,0.001001001001001001,Underground,Owned,900,999,943,1274.38,20,None,Restrictions,TRUE,1,5.695450730167013
646767,Condo,Sale,799000,0,0.001430615164520744,1.1,0.002861230329041488,No,0,Underground,None,600,699,698,451.23,14,None,Restrictions,FALSE,1,1.4422692115636313
683683,Condo,Sale,749000,10,0.001430615164520744,1.1,0.001430615164520744,No,0.001430615164520744,Underground,Owned,600,699,620,517.43,16,None,Restrictions,TRUE,1,1.1066406678696485
658115,Condo,Sale,1190000,2,0.0033370411568409346,3,0.002224694104560623,No,0.0011123470522803114,Underground,Owned,800,899,882,942.75,26,None,Restrictions,TRUE,1,1.455888305303517
679763,Condo,Sale,703990,7,0.001430615164520744,1,0.001430615164520744,No,0,Underground,None,600,699,636,459.21,8,None,Restrictions,FALSE,1,3.553153210961734
685622,Condo,Sale,699000,5,0.0025020850708924102,3,0.0025020850708924102,No,8.340283569641367e-4,Underground,Owned,1000,1199,NA,405.21,24,None,Restrictions,TRUE,1,26.031771573335355
679653,Condo,Sale,649900,1,NA,0.1,0.002004008016032064,No,0.002004008016032064,Underground,Owned,0,499,382,348.75,23,None,Restrictions,TRUE,1,2.4633698139997113
687122,Condo,Sale,550000,8,0.001430615164520744,1.1,0.001430615164520744,No,0.001430615164520744,Underground,Owned,600,699,661,498.76,28,None,Restrictions,TRUE,1,15.59464273487405
669089,Condo,Sale,1299990,5,0.0016680567139282735,2,0.0016680567139282735,No,0,Owned,None,1000,1199,1059,748,40,None,Restrictions,FALSE,1,1.5597470906932926
672025,Condo,Sale,550000,19,0.001430615164520744,1,0.001430615164520744,No,0,NA,None,600,699,648,567.74,15,None,Restrictions,FALSE,1,0.5364415372798098
598629,Condo,Sale,225000,49,0.003003003003003003,3,0.002002002002002002,No,0.001001001001001001,Underground,Common,900,999,0,808.2,6,None,Restrictions,TRUE,1,20.299387801547923
686393,Condo,Sale,639900,10,0.0012515644555694619,1,0.0025031289111389237,No,0.0025031289111389237,Underground,Owned,700,799,790,818.37,17,None,Restrictions,TRUE,1,11.339811069937381
613717,Condo,Sale,829990,1,0.002224694104560623,2,0.002224694104560623,No,0.0011123470522803114,Underground,Owned,800,899,NA,0.54,NA,None,Restrictions,TRUE,1,11.395595723716253
684699,Condo,Sale,838000,0,0.001430615164520744,1.1,0.001430615164520744,No,0.001430615164520744,Underground,None,600,699,688,511.72,40,None,Restrictions,FALSE,1,1.4422692115636313
685842,Condo,Sale,649000,5,0.001669449081803005,1,0.001669449081803005,No,0,NA,None,500,599,533,421.96,19,None,Restrictions,FALSE,1,6.016917039418897
673341,Condo,Sale,829900,5,0.0025031289111389237,2,0.0025031289111389237,No,0.0012515644555694619,Underground,Owned,700,799,742,689.58,25,None,Restrictions,TRUE,1,3.5370416327552547
579249,Condo,Sale,688000,30,0.0016680567139282735,2.1,0.0016680567139282735,No,8.340283569641367e-4,Underground,None,1000,1199,NA,705,14,None,Restrictions,FALSE,1,1.5142663925476987
607263,Condo,Sale,1499800,11,0.001876172607879925,3,0.0012507817385866166,No,6.253908692933083e-4,Underground,Owned,1400,1599,1510,945.6,40,None,Restrictions,TRUE,1,1.8572504243011603
627171,Condo,Sale,682000,NA,0.002861230329041488,2,0.002861230329041488,No,0.001430615164520744,Underground,Owned,600,699,NA,540.65,38,None,Restrictions,TRUE,1,11.746349168909632
637305,Condo,Sale,685000,7,0.002861230329041488,2,0.001430615164520744,No,0.001430615164520744,Underground,Owned,600,699,651,672.28,34,None,Restrictions,TRUE,0,4.971809845106018
678451,Condo,Sale,709900,2,0.001430615164520744,1.1,0.001430615164520744,No,0,Underground,None,600,699,600,413.41,15,None,Restrictions,FALSE,1,7.169336425639631
683621,Condo,Sale,640000,1,0.0025031289111389237,2,0.0025031289111389237,No,0.0012515644555694619,Underground,Owned,700,799,NA,406.58,8,None,Restrictions,TRUE,1,11.143180936179691
666279,Condo,Sale,1479000,10,0.001876172607879925,3,0.0012507817385866166,No,6.253908692933083e-4,Underground,Exclusive,1400,1599,1501,1278.44,16,None,Restrictions,TRUE,1,3.4959700042409154
628609,Condo,Sale,599000,30,0.0012515644555694619,1.1,0.0012515644555694619,No,0.0012515644555694619,Underground,None,700,799,700,820.99,8,None,Restrictions,FALSE,0,2.111669288469694
684376,Condo,Sale,628888,43,0.0016680567139282735,2.1,8.340283569641367e-4,No,8.340283569641367e-4,Underground,Ensuite,1000,1199,1316,713.63,33,None,Restrictions,TRUE,0,16.543476712164686
686671,Condo,Sale,559000,18,0.001430615164520744,1,0.001430615164520744,No,0.001430615164520744,Underground,Owned,600,699,638,587.76,1,None,Restrictions,TRUE,1,13.569575270887714
664543,Condo,Sale,820300,1,0.002004008016032064,1,0.002004008016032064,No,0,Underground,None,0,499,NA,295.09,24,None,Restrictions,FALSE,1,0.8210340785615509
635897,Condo,Sale,599900,0,0.001669449081803005,1,0.00333889816360601,No,0.001669449081803005,Underground,Owned,500,599,536,540.65,31,None,Restrictions,TRUE,1,11.746349168909632
688118,Condo,Sale,425000,29,0.001430615164520744,1,0.001430615164520744,No,0.001430615164520744,Underground,Exclusive,600,699,NA,418.34,1,None,Restrictions,TRUE,0,26.463414397169434
628657,Condo,Sale,799000,NA,0.0025031289111389237,2,0.0025031289111389237,No,0.0012515644555694619,Underground,Owned,700,799,NA,0,11,None,Restrictions,TRUE,1,14.970073454879099
675473,Condo,Sale,1299000,5,0.002002002002002002,2,0.002002002002002002,No,0.001001001001001001,Underground,Owned,900,999,992,831.94,10,None,Restrictions,TRUE,1,9.138937544623595
685159,Condo,Sale,599000,37,0.0014295925661186562,2.1,0.0014295925661186562,No,7.147962830593281e-4,Underground,Owned,1200,1399,1481,1003.01,15,None,No,TRUE,0,20.116932401721847
681095,Condo,Sale,575000,21,0.001669449081803005,1,0.001669449081803005,No,0,Underground,None,500,599,590,425.43,28,None,Restrictions,FALSE,1,2.4102338874431757
685421,Condo,Sale,569000,4,0.001430615164520744,1.1,0.002861230329041488,No,0,Underground,None,600,699,595,383.61,1,None,Restrictions,FALSE,1,7.240330512786701
659057,Condo,Sale,509900,49,0.002002002002002002,2,0.001001001001001001,No,0.001001001001001001,Surface,None,900,999,743,623.03,40,None,Restrictions,FALSE,1,15.315537127960747
667227,Condo,Sale,499900,16,0.002004008016032064,1,0.002004008016032064,No,0,Underground,None,0,499,469,404.36,21,None,Restrictions,FALSE,0,1.6047527094992045
651347,Condo,Sale,639000,30,0.001001001001001001,1.1,0.002002002002002002,No,0.001001001001001001,Underground,Owned,900,999,845,1154,24,None,Restrictions,TRUE,0,2.3425312639256837
684789,Condo,Sale,1239000,41,0.0012507817385866166,2,0.0012507817385866166,No,6.253908692933083e-4,Underground,Exclusive,1400,1599,1427,1142.75,40,None,No,TRUE,1,0.9693849655443436
679799,Condo,Sale,1299000,18,0.0012507817385866166,2,0.0012507817385866166,No,6.253908692933083e-4,Underground,Owned,1400,1599,1586,1327.72,6,None,Restrictions,TRUE,1,0.5019378588024195
679325,Condo,Sale,869000,31,0.0016680567139282735,2,0.0016680567139282735,No,8.340283569641367e-4,Underground,Exclusive,1000,1199,1086,1066,26,None,Restrictions,TRUE,0,2.7632795735415034
684614,Condo,Sale,755000,6,0.001430615164520744,1,0.001430615164520744,No,0,Underground,Owned,600,699,595,463.2,40,None,Restrictions,TRUE,1,2.7622311393385215
684413,Condo,Sale,419000,50,0.0025020850708924102,3,8.340283569641367e-4,No,8.340283569641367e-4,Underground,None,1000,1199,NA,685.28,31,None,Restrictions,FALSE,1,19.50510986236248
686099,Condo,Sale,799000,10,0.002224694104560623,2,0.002224694104560623,No,0.0011123470522803114,Underground,None,800,899,825,837.7,27,None,Restrictions,FALSE,1,0.7217653161788667
656177,Condo,Sale,526990,0,0.002004008016032064,1,0.002004008016032064,No,0,NA,Owned,0,499,425,405,5,None,Restrictions,TRUE,1,8.25752810208154
652395,Condo,Sale,637000,3,NA,0.1,0.002004008016032064,No,0,NA,None,0,499,373,281.5,10,None,Restrictions,FALSE,1,0.8563551997286719
640957,Condo,Sale,575000,30,0.0016680567139282735,2.1,0.0016680567139282735,No,8.340283569641367e-4,Underground,Owned,1000,1199,1009,730.46,13,None,No,TRUE,0,19.37326656076913
688160,Condo,Sale,479000,49,0.002002002002002002,2,0.001001001001001001,No,0.001001001001001001,Underground,Owned,900,999,NA,707.75,14,None,Restrictions,TRUE,1,10.146450084997808
652069,Condo,Sale,950000,24,8.340283569641367e-4,1.1,0.0016680567139282735,No,0,NA,Owned,1000,1199,1013,871,14,None,Restrictions,TRUE,0,3.017868646676366
680403,Condo,Sale,475000,44,0.001001001001001001,1.1,0.001001001001001001,No,0.001001001001001001,Underground,Ensuite,900,999,966,554.8,36,None,Restrictions,TRUE,1,19.5826122350339
676143,Condo,Sale,549900,1,0.001430615164520744,1.1,0.001430615164520744,No,0.001430615164520744,Underground,Owned,600,699,NA,449.07,7,None,Restrictions,TRUE,1,14.790368378075724
615883,Condo,Sale,729000,2,0.001669449081803005,1,0.001669449081803005,No,0,NA,None,500,599,559,390.79,25,None,No,FALSE,1,1.455888305303517
669289,Condo,Sale,658000,3,0.002004008016032064,1,0.002004008016032064,No,0,Underground,None,0,499,473,370.05,15,None,Restrictions,FALSE,1,2.185629348770226
684164,Condo,Sale,738000,5,0.0012515644555694619,1.1,0.0012515644555694619,No,0.0012515644555694619,Underground,Owned,700,799,729,564.65,32,None,Restrictions,TRUE,1,1.5597470906932926
617347,Condo,Sale,699000,0,0.001430615164520744,1,0.001430615164520744,No,0,Underground,None,600,699,NA,364,27,None,Restrictions,FALSE,1,2.5252019471658147
653087,Condo,Sale,529990,8,0.001430615164520744,1,0.002861230329041488,No,0,Underground,None,600,699,620,413.21,14,None,Restrictions,FALSE,1,4.142529632947804
610863,Condo,Sale,849900,1,0.0025031289111389237,2,0.0025031289111389237,No,0.0012515644555694619,Underground,Owned,700,799,NA,0,6,None,Restrictions,TRUE,1,14.948706001853518
650411,Condo,Sale,721900,NA,0.0025031289111389237,2,0.0012515644555694619,No,0,Underground,None,700,799,NA,428.13,4,None,Restrictions,FALSE,1,13.1100914381559
687603,Condo,Sale,399995,6,0.00333889816360601,2,0.001669449081803005,No,0,NA,None,500,599,595,477.73,21,None,Restrictions,FALSE,1,3.9898277299580975
604705,Condo,Sale,860000,32,0.0014295925661186562,2,0.0014295925661186562,No,0.0014295925661186562,Underground,None,1200,1399,1367,1187,40,None,No,FALSE,0,11.695149138447984
667831,Condo,Sale,393000,46,0.002224694104560623,2,0.0011123470522803114,No,0.0011123470522803114,Underground,Ensuite,800,899,0,712.71,25,None,Restrictions,TRUE,1,20.75513589740716
687323,Condo,Sale,949000,13,0.002002002002002002,2,0.002002002002002002,No,0.001001001001001001,Underground,Owned,900,999,925,601,22,None,Restrictions,TRUE,1,0.8068250861523782
651917,Condo,Sale,775000,1,0.0025031289111389237,2.1,0.0025031289111389237,No,0.0012515644555694619,Underground,Owned,700,799,NA,0.54,10,None,Restrictions,TRUE,1,11.395595723716253
674987,Condo,Sale,499900,1,NA,0.1,0.002004008016032064,No,0,NA,Exclusive,0,499,357,301.29,23,None,Restrictions,TRUE,1,2.154763547193707
685450,Condo,Sale,749999,34,0.0014295925661186562,2.1,0.0014295925661186562,No,7.147962830593281e-4,Underground,Owned,1200,1399,0,1270,39,None,No,TRUE,0,13.520270083004922
662941,Condo,Sale,599000,0,0.001669449081803005,1,0.001669449081803005,No,0,Underground,None,500,599,455,294.14,17,None,Restrictions,FALSE,1,1.4422692115636313
681385,Condo,Sale,1099000,32,0.0012507817385866166,2,0.0012507817385866166,No,0.0012507817385866166,Underground,Owned,1400,1599,1145,1010.97,30,None,No,TRUE,1,11.695149138447984
685523,Condo,Sale,780000,31,8.340283569641367e-4,1.1,0.0016680567139282735,No,0,Underground,Owned,1000,1199,1027,733.41,36,None,Restrictions,TRUE,1,0.5551745509129166
629857,Condo,Sale,880000,7,0.0025031289111389237,2.1,0.0025031289111389237,No,0.0012515644555694619,Underground,Owned,700,799,745,506.64,40,None,Restrictions,TRUE,1,3.2455840259098196
685249,Condo,Sale,599900,22,0.001669449081803005,1,0.001669449081803005,No,0.001669449081803005,Underground,Owned,500,599,0,525.37,14,None,Restrictions,TRUE,1,1.934764596113001
684206,Condo,Sale,519000,49,0.002002002002002002,2,0.001001001001001001,No,0.001001001001001001,Underground,Owned,900,999,NA,766,25,None,Restrictions,TRUE,1,11.816707028182433
626173,Condo,Sale,1329000,15,0.0014295925661186562,2.1,0.0014295925661186562,No,0.0014295925661186562,Underground,Owned,1200,1399,1030,812.61,34,None,Restrictions,TRUE,0,1.8360599881606092
677687,Condo,Sale,788900,5,0.001430615164520744,1.1,0.001430615164520744,No,0.001430615164520744,Underground,None,600,699,643,480.6,39,None,Restrictions,FALSE,1,3.3451124484967805
682617,Condo,Sale,649000,10,0.001430615164520744,1,0.001430615164520744,No,0.001430615164520744,Underground,None,600,699,628,503.42,22,None,Restrictions,FALSE,1,1.1066406678696485
688093,Condo,Sale,1098000,5,0.0012515644555694619,1.1,0.0025031289111389237,No,0.0012515644555694619,Underground,Owned,700,799,719,697,14,None,Restrictions,TRUE,1,3.0186246177357705
680879,Condo,Sale,640000,11,0.001430615164520744,1,0.001430615164520744,No,0,Underground,Owned,600,699,636,529.88,13,None,Restrictions,TRUE,1,2.9807397277651724
669261,Condo,Sale,585000,5,NA,0.1,0.002004008016032064,No,0,Underground,None,0,499,325,227,10,None,Restrictions,FALSE,1,2.671164861228886
654035,Condo,Sale,998000,32,0.0012507817385866166,2,0.0012507817385866166,No,6.253908692933083e-4,Underground,None,1400,1599,1145,991.35,29,None,Restrictions,FALSE,1,11.695149138447984
687825,Condo,Sale,699800,17,0.002002002002002002,2,0.002002002002002002,No,0.001001001001001001,Underground,Owned,900,999,970,740.33,19,None,Restrictions,TRUE,1,13.842573403742847
672053,Condo,Sale,799900,10,0.0025031289111389237,2,0.0012515644555694619,No,0.0012515644555694619,Owned,Owned,700,799,734,592.37,1,None,Restrictions,TRUE,0,1.8248829542311786
563581,Condo,Sale,275000,11,0.001430615164520744,1,0.001430615164520744,No,0,NA,Owned,600,699,611,447.26,33,None,Restrictions,TRUE,1,9.901659645784889
674483,Condo,Sale,279000,44,0.002002002002002002,2,0.001001001001001001,No,0.001001001001001001,Underground,Exclusive,900,999,NA,930,25,None,Restrictions,TRUE,1,24.84293231856758
683339,Condo,Sale,1239300,1,0.0014295925661186562,2.1,0.002144388849177984,No,7.147962830593281e-4,Underground,None,1200,1399,NA,537.03,10,None,Restrictions,FALSE,1,10.086968442072418
686134,Condo,Sale,799900,8,0.002224694104560623,2.1,0.002224694104560623,No,0.0011123470522803114,Underground,Owned,800,899,889,591,30,None,Restrictions,TRUE,1,3.1046230372738117
661537,Condo,Sale,599900,30,0.0014295925661186562,2.1,0.0014295925661186562,No,7.147962830593281e-4,Underground,Exclusive,1200,1399,1209,1002.46,33,None,Restrictions,TRUE,0,15.293812125545434
459697,Condo,Sale,44900,6,NA,0,NA,No,0.002004008016032064,Underground,None,0,499,NA,65,NA,None,Restrictions,FALSE,0,3.0629310496412736
